longitude,latitude,api_timestamp,collection_time,taxi_status_from_api,region,available_for_hire_taxis
103.76,1.28,2026-06-19T10:45:00+08:00,2026-06-19T10:45:00,available_for_hire_region_count_synthetic,Other,201
103.7,1.35,2026-06-19T10:45:00+08:00,2026-06-19T10:45:00,available_for_hire_region_count_synthetic,West,286
103.83,1.3,2026-06-19T10:50:00+08:00,2026-06-19T10:50:00,available_for_hire_region_count_synthetic,Central,1663
103.95,1.35,2026-06-19T10:50:00+08:00,2026-06-19T10:50:00,available_for_hire_region_count_synthetic,East,545
103.82,1.42,2026-06-19T10:50:00+08:00,2026-06-19T10:50:00,available_for_hire_region_count_synthetic,North,199
103.88,1.37,2026-06-19T10:50:00+08:00,2026-06-19T10:50:00,available_for_hire_region_count_synthetic,Northeast,212
103.76,1.28,2026-06-19T10:50:00+08:00,2026-06-19T10:50:00,available_for_hire_region_count_synthetic,Other,192
103.7,1.35,2026-06-19T10:50:00+08:00,2026-06-19T10:50:00,available_for_hire_region_count_synthetic,West,315
103.83,1.3,2026-06-19T10:55:00+08:00,2026-06-19T10:55:00,available_for_hire_region_count_synthetic,Central,1722
103.95,1.35,2026-06-19T10:55:00+08:00,2026-06-19T10:55:00,available_for_hire_region_count_synthetic,East,525
103.82,1.42,2026-06-19T10:55:00+08:00,2026-06-19T10:55:00,available_for_hire_region_count_synthetic,North,196
103.88,1.37,2026-06-19T10:55:00+08:00,2026-06-19T10:55:00,available_for_hire_region_count_synthetic,Northeast,210
103.76,1.28,2026-06-19T10:55:00+08:00,2026-06-19T10:55:00,available_for_hire_region_count_synthetic,Other,185
103.7,1.35,2026-06-19T10:55:00+08:00,2026-06-19T10:55:00,available_for_hire_region_count_synthetic,West,317
103.83,1.3,2026-06-19T11:00:00+08:00,2026-06-19T11:00:00,available_for_hire_region_count_synthetic,Central,1746
103.95,1.35,2026-06-19T11:00:00+08:00,2026-06-19T11:00:00,available_for_hire_region_count_synthetic,East,544
103.82,1.42,2026-06-19T11:00:00+08:00,2026-06-19T11:00:00,available_for_hire_region_count_synthetic,North,207
103.88,1.37,2026-06-19T11:00:00+08:00,2026-06-19T11:00:00,available_for_hire_region_count_synthetic,Northeast,210
103.76,1.28,2026-06-19T11:00:00+08:00,2026-06-19T11:00:00,available_for_hire_region_count_synthetic,Other,209
103.7,1.35,2026-06-19T11:00:00+08:00,2026-06-19T11:00:00,available_for_hire_region_count_synthetic,West,304
103.83,1.3,2026-06-19T11:05:00+08:00,2026-06-19T11:05:00,available_for_hire_region_count_synthetic,Central,1652
103.95,1.35,2026-06-19T11:05:00+08:00,2026-06-19T11:05:00,available_for_hire_region_count_synthetic,East,594
103.82,1.42,2026-06-19T11:05:00+08:00,2026-06-19T11:05:00,available_for_hire_region_count_synthetic,North,193
103.88,1.37,2026-06-19T11:05:00+08:00,2026-06-19T11:05:00,available_for_hire_region_count_synthetic,Northeast,193
103.76,1.28,2026-06-19T11:05:00+08:00,2026-06-19T11:05:00,available_for_hire_region_count_synthetic,Other,198
103.7,1.35,2026-06-19T11:05:00+08:00,2026-06-19T11:05:00,available_for_hire_region_count_synthetic,West,313
103.83,1.3,2026-06-19T11:10:00+08:00,2026-06-19T11:10:00,available_for_hire_region_count_synthetic,Central,1707
103.95,1.35,2026-06-19T11:10:00+08:00,2026-06-19T11:10:00,available_for_hire_region_count_synthetic,East,575
103.82,1.42,2026-06-19T11:10:00+08:00,2026-06-19T11:10:00,available_for_hire_region_count_synthetic,North,183
103.88,1.37,2026-06-19T11:10:00+08:00,2026-06-19T11:10:00,available_for_hire_region_count_synthetic,Northeast,206
103.76,1.28,2026-06-19T11:10:00+08:00,2026-06-19T11:10:00,available_for_hire_region_count_synthetic,Other,193
103.7,1.35,2026-06-19T11:10:00+08:00,2026-06-19T11:10:00,available_for_hire_region_count_synthetic,West,288
103.83,1.3,2026-06-19T11:15:00+08:00,2026-06-19T11:15:00,available_for_hire_region_count_synthetic,Central,1638
103.95,1.35,2026-06-19T11:15:00+08:00,2026-06-19T11:15:00,available_for_hire_region_count_synthetic,East,602
103.82,1.42,2026-06-19T11:15:00+08:00,2026-06-19T11:15:00,available_for_hire_region_count_synthetic,North,195
103.88,1.37,2026-06-19T11:15:00+08:00,2026-06-19T11:15:00,available_for_hire_region_count_synthetic,Northeast,213
103.76,1.28,2026-06-19T11:15:00+08:00,2026-06-19T11:15:00,available_for_hire_region_count_synthetic,Other,183
103.7,1.35,2026-06-19T11:15:00+08:00,2026-06-19T11:15:00,available_for_hire_region_count_synthetic,West,293
103.83,1.3,2026-06-19T11:20:00+08:00,2026-06-19T11:20:00,available_for_hire_region_count_synthetic,Central,1597
103.95,1.35,2026-06-19T11:20:00+08:00,2026-06-19T11:20:00,available_for_hire_region_count_synthetic,East,604
103.82,1.42,2026-06-19T11:20:00+08:00,2026-06-19T11:20:00,available_for_hire_region_count_synthetic,North,186
103.88,1.37,2026-06-19T11:20:00+08:00,2026-06-19T11:20:00,available_for_hire_region_count_synthetic,Northeast,209
103.76,1.28,2026-06-19T11:20:00+08:00,2026-06-19T11:20:00,available_for_hire_region_count_synthetic,Other,198
103.7,1.35,2026-06-19T11:20:00+08:00,2026-06-19T11:20:00,available_for_hire_region_count_synthetic,West,293
103.83,1.3,2026-06-19T11:25:00+08:00,2026-06-19T11:25:00,available_for_hire_region_count_synthetic,Central,1501
103.95,1.35,2026-06-19T11:25:00+08:00,2026-06-19T11:25:00,available_for_hire_region_count_synthetic,East,604
103.82,1.42,2026-06-19T11:25:00+08:00,2026-06-19T11:25:00,available_for_hire_region_count_synthetic,North,176
103.88,1.37,2026-06-19T11:25:00+08:00,2026-06-19T11:25:00,available_for_hire_region_count_synthetic,Northeast,175
103.76,1.28,2026-06-19T11:25:00+08:00,2026-06-19T11:25:00,available_for_hire_region_count_synthetic,Other,181
103.7,1.35,2026-06-19T11:25:00+08:00,2026-06-19T11:25:00,available_for_hire_region_count_synthetic,West,276
103.83,1.3,2026-06-19T11:30:00+08:00,2026-06-19T11:30:00,available_for_hire_region_count_synthetic,Central,1488
103.95,1.35,2026-06-19T11:30:00+08:00,2026-06-19T11:30:00,available_for_hire_region_count_synthetic,East,572
103.82,1.42,2026-06-19T11:30:00+08:00,2026-06-19T11:30:00,available_for_hire_region_count_synthetic,North,183
103.88,1.37,2026-06-19T11:30:00+08:00,2026-06-19T11:30:00,available_for_hire_region_count_synthetic,Northeast,181
103.76,1.28,2026-06-19T11:30:00+08:00,2026-06-19T11:30:00,available_for_hire_region_count_synthetic,Other,167
103.7,1.35,2026-06-19T11:30:00+08:00,2026-06-19T11:30:00,available_for_hire_region_count_synthetic,West,258
103.83,1.3,2026-06-19T11:35:00+08:00,2026-06-19T11:35:00,available_for_hire_region_count_synthetic,Central,1487
103.95,1.35,2026-06-19T11:35:00+08:00,2026-06-19T11:35:00,available_for_hire_region_count_synthetic,East,554
103.82,1.42,2026-06-19T11:35:00+08:00,2026-06-19T11:35:00,available_for_hire_region_count_synthetic,North,182
103.88,1.37,2026-06-19T11:35:00+08:00,2026-06-19T11:35:00,available_for_hire_region_count_synthetic,Northeast,190
103.76,1.28,2026-06-19T11:35:00+08:00,2026-06-19T11:35:00,available_for_hire_region_count_synthetic,Other,178
103.7,1.35,2026-06-19T11:35:00+08:00,2026-06-19T11:35:00,available_for_hire_region_count_synthetic,West,247
103.83,1.3,2026-06-19T11:40:00+08:00,2026-06-19T11:40:00,available_for_hire_region_count_synthetic,Central,1455
103.95,1.35,2026-06-19T11:40:00+08:00,2026-06-19T11:40:00,available_for_hire_region_count_synthetic,East,545
103.82,1.42,2026-06-19T11:40:00+08:00,2026-06-19T11:40:00,available_for_hire_region_count_synthetic,North,188
103.88,1.37,2026-06-19T11:40:00+08:00,2026-06-19T11:40:00,available_for_hire_region_count_synthetic,Northeast,183
103.76,1.28,2026-06-19T11:40:00+08:00,2026-06-19T11:40:00,available_for_hire_region_count_synthetic,Other,176
103.7,1.35,2026-06-19T11:40:00+08:00,2026-06-19T11:40:00,available_for_hire_region_count_synthetic,West,226
103.83,1.3,2026-06-19T11:45:00+08:00,2026-06-19T11:45:00,available_for_hire_region_count_synthetic,Central,1414
103.95,1.35,2026-06-19T11:45:00+08:00,2026-06-19T11:45:00,available_for_hire_region_count_synthetic,East,502
103.82,1.42,2026-06-19T11:45:00+08:00,2026-06-19T11:45:00,available_for_hire_region_count_synthetic,North,194
103.88,1.37,2026-06-19T11:45:00+08:00,2026-06-19T11:45:00,available_for_hire_region_count_synthetic,Northeast,172
103.76,1.28,2026-06-19T11:45:00+08:00,2026-06-19T11:45:00,available_for_hire_region_count_synthetic,Other,173
103.7,1.35,2026-06-19T11:45:00+08:00,2026-06-19T11:45:00,available_for_hire_region_count_synthetic,West,221
103.83,1.3,2026-06-19T11:50:00+08:00,2026-06-19T11:50:00,available_for_hire_region_count_synthetic,Central,1408
103.95,1.35,2026-06-19T11:50:00+08:00,2026-06-19T11:50:00,available_for_hire_region_count_synthetic,East,529
103.82,1.42,2026-06-19T11:50:00+08:00,2026-06-19T11:50:00,available_for_hire_region_count_synthetic,North,188
103.88,1.37,2026-06-19T11:50:00+08:00,2026-06-19T11:50:00,available_for_hire_region_count_synthetic,Northeast,156
103.76,1.28,2026-06-19T11:50:00+08:00,2026-06-19T11:50:00,available_for_hire_region_count_synthetic,Other,169
103.7,1.35,2026-06-19T11:50:00+08:00,2026-06-19T11:50:00,available_for_hire_region_count_synthetic,West,227
103.83,1.3,2026-06-19T11:55:00+08:00,2026-06-19T11:55:00,available_for_hire_region_count_synthetic,Central,1374
103.95,1.35,2026-06-19T11:55:00+08:00,2026-06-19T11:55:00,available_for_hire_region_count_synthetic,East,533
103.82,1.42,2026-06-19T11:55:00+08:00,2026-06-19T11:55:00,available_for_hire_region_count_synthetic,North,189
103.88,1.37,2026-06-19T11:55:00+08:00,2026-06-19T11:55:00,available_for_hire_region_count_synthetic,Northeast,171
103.76,1.28,2026-06-19T11:55:00+08:00,2026-06-19T11:55:00,available_for_hire_region_count_synthetic,Other,144
103.7,1.35,2026-06-19T11:55:00+08:00,2026-06-19T11:55:00,available_for_hire_region_count_synthetic,West,235
103.83,1.3,2026-06-19T12:00:00+08:00,2026-06-19T12:00:00,available_for_hire_region_count_synthetic,Central,1310
103.95,1.35,2026-06-19T12:00:00+08:00,2026-06-19T12:00:00,available_for_hire_region_count_synthetic,East,562
103.82,1.42,2026-06-19T12:00:00+08:00,2026-06-19T12:00:00,available_for_hire_region_count_synthetic,North,188
103.88,1.37,2026-06-19T12:00:00+08:00,2026-06-19T12:00:00,available_for_hire_region_count_synthetic,Northeast,170
103.76,1.28,2026-06-19T12:00:00+08:00,2026-06-19T12:00:00,available_for_hire_region_count_synthetic,Other,172
103.7,1.35,2026-06-19T12:00:00+08:00,2026-06-19T12:00:00,available_for_hire_region_count_synthetic,West,223
103.83,1.3,2026-06-19T12:05:00+08:00,2026-06-19T12:05:00,available_for_hire_region_count_synthetic,Central,1355
103.95,1.35,2026-06-19T12:05:00+08:00,2026-06-19T12:05:00,available_for_hire_region_count_synthetic,East,563
103.82,1.42,2026-06-19T12:05:00+08:00,2026-06-19T12:05:00,available_for_hire_region_count_synthetic,North,203
103.88,1.37,2026-06-19T12:05:00+08:00,2026-06-19T12:05:00,available_for_hire_region_count_synthetic,Northeast,198
103.76,1.28,2026-06-19T12:05:00+08:00,2026-06-19T12:05:00,available_for_hire_region_count_synthetic,Other,155
103.7,1.35,2026-06-19T12:05:00+08:00,2026-06-19T12:05:00,available_for_hire_region_count_synthetic,West,244
103.83,1.3,2026-06-19T12:10:00+08:00,2026-06-19T12:10:00,available_for_hire_region_count_synthetic,Central,1379
103.95,1.35,2026-06-19T12:10:00+08:00,2026-06-19T12:10:00,available_for_hire_region_count_synthetic,East,548
103.82,1.42,2026-06-19T12:10:00+08:00,2026-06-19T12:10:00,available_for_hire_region_count_synthetic,North,187
103.88,1.37,2026-06-19T12:10:00+08:00,2026-06-19T12:10:00,available_for_hire_region_count_synthetic,Northeast,190
103.76,1.28,2026-06-19T12:10:00+08:00,2026-06-19T12:10:00,available_for_hire_region_count_synthetic,Other,177
103.7,1.35,2026-06-19T12:10:00+08:00,2026-06-19T12:10:00,available_for_hire_region_count_synthetic,West,229
103.83,1.3,2026-06-19T12:15:00+08:00,2026-06-19T12:15:00,available_for_hire_region_count_synthetic,Central,1452
103.95,1.35,2026-06-19T12:15:00+08:00,2026-06-19T12:15:00,available_for_hire_region_count_synthetic,East,572
103.82,1.42,2026-06-19T12:15:00+08:00,2026-06-19T12:15:00,available_for_hire_region_count_synthetic,North,183
103.88,1.37,2026-06-19T12:15:00+08:00,2026-06-19T12:15:00,available_for_hire_region_count_synthetic,Northeast,219
103.76,1.28,2026-06-19T12:15:00+08:00,2026-06-19T12:15:00,available_for_hire_region_count_synthetic,Other,150
103.7,1.35,2026-06-19T12:15:00+08:00,2026-06-19T12:15:00,available_for_hire_region_count_synthetic,West,230
103.83,1.3,2026-06-19T12:20:00+08:00,2026-06-19T12:20:00,available_for_hire_region_count_synthetic,Central,1488
103.95,1.35,2026-06-19T12:20:00+08:00,2026-06-19T12:20:00,available_for_hire_region_count_synthetic,East,596
103.82,1.42,2026-06-19T12:20:00+08:00,2026-06-19T12:20:00,available_for_hire_region_count_synthetic,North,215
103.88,1.37,2026-06-19T12:20:00+08:00,2026-06-19T12:20:00,available_for_hire_region_count_synthetic,Northeast,224
103.76,1.28,2026-06-19T12:20:00+08:00,2026-06-19T12:20:00,available_for_hire_region_count_synthetic,Other,160
103.7,1.35,2026-06-19T12:20:00+08:00,2026-06-19T12:20:00,available_for_hire_region_count_synthetic,West,216
103.83,1.3,2026-06-19T12:25:00+08:00,2026-06-19T12:25:00,available_for_hire_region_count_synthetic,Central,1468
103.95,1.35,2026-06-19T12:25:00+08:00,2026-06-19T12:25:00,available_for_hire_region_count_synthetic,East,607
103.82,1.42,2026-06-19T12:25:00+08:00,2026-06-19T12:25:00,available_for_hire_region_count_synthetic,North,210
103.88,1.37,2026-06-19T12:25:00+08:00,2026-06-19T12:25:00,available_for_hire_region_count_synthetic,Northeast,210
103.76,1.28,2026-06-19T12:25:00+08:00,2026-06-19T12:25:00,available_for_hire_region_count_synthetic,Other,162
103.7,1.35,2026-06-19T12:25:00+08:00,2026-06-19T12:25:00,available_for_hire_region_count_synthetic,West,223
103.83,1.3,2026-06-19T12:30:00+08:00,2026-06-19T12:30:00,available_for_hire_region_count_synthetic,Central,1505
103.95,1.35,2026-06-19T12:30:00+08:00,2026-06-19T12:30:00,available_for_hire_region_count_synthetic,East,603
103.82,1.42,2026-06-19T12:30:00+08:00,2026-06-19T12:30:00,available_for_hire_region_count_synthetic,North,232
103.88,1.37,2026-06-19T12:30:00+08:00,2026-06-19T12:30:00,available_for_hire_region_count_synthetic,Northeast,216
103.76,1.28,2026-06-19T12:30:00+08:00,2026-06-19T12:30:00,available_for_hire_region_count_synthetic,Other,178
103.7,1.35,2026-06-19T12:30:00+08:00,2026-06-19T12:30:00,available_for_hire_region_count_synthetic,West,215
103.83,1.3,2026-06-19T12:35:00+08:00,2026-06-19T12:35:00,available_for_hire_region_count_synthetic,Central,1531
103.95,1.35,2026-06-19T12:35:00+08:00,2026-06-19T12:35:00,available_for_hire_region_count_synthetic,East,622
103.82,1.42,2026-06-19T12:35:00+08:00,2026-06-19T12:35:00,available_for_hire_region_count_synthetic,North,232
103.88,1.37,2026-06-19T12:35:00+08:00,2026-06-19T12:35:00,available_for_hire_region_count_synthetic,Northeast,229
103.76,1.28,2026-06-19T12:35:00+08:00,2026-06-19T12:35:00,available_for_hire_region_count_synthetic,Other,175
103.7,1.35,2026-06-19T12:35:00+08:00,2026-06-19T12:35:00,available_for_hire_region_count_synthetic,West,205
103.83,1.3,2026-06-19T12:40:00+08:00,2026-06-19T12:40:00,available_for_hire_region_count_synthetic,Central,1496
103.95,1.35,2026-06-19T12:40:00+08:00,2026-06-19T12:40:00,available_for_hire_region_count_synthetic,East,615
103.82,1.42,2026-06-19T12:40:00+08:00,2026-06-19T12:40:00,available_for_hire_region_count_synthetic,North,230
103.88,1.37,2026-06-19T12:40:00+08:00,2026-06-19T12:40:00,available_for_hire_region_count_synthetic,Northeast,238
103.76,1.28,2026-06-19T12:40:00+08:00,2026-06-19T12:40:00,available_for_hire_region_count_synthetic,Other,174
103.7,1.35,2026-06-19T12:40:00+08:00,2026-06-19T12:40:00,available_for_hire_region_count_synthetic,West,209
103.83,1.3,2026-06-19T12:45:00+08:00,2026-06-19T12:45:00,available_for_hire_region_count_synthetic,Central,1460
103.95,1.35,2026-06-19T12:45:00+08:00,2026-06-19T12:45:00,available_for_hire_region_count_synthetic,East,633
103.82,1.42,2026-06-19T12:45:00+08:00,2026-06-19T12:45:00,available_for_hire_region_count_synthetic,North,242
103.88,1.37,2026-06-19T12:45:00+08:00,2026-06-19T12:45:00,available_for_hire_region_count_synthetic,Northeast,221
103.76,1.28,2026-06-19T12:45:00+08:00,2026-06-19T12:45:00,available_for_hire_region_count_synthetic,Other,168
103.7,1.35,2026-06-19T12:45:00+08:00,2026-06-19T12:45:00,available_for_hire_region_count_synthetic,West,207
103.83,1.3,2026-06-19T12:50:00+08:00,2026-06-19T12:50:00,available_for_hire_region_count_synthetic,Central,1480
103.95,1.35,2026-06-19T12:50:00+08:00,2026-06-19T12:50:00,available_for_hire_region_count_synthetic,East,617
103.82,1.42,2026-06-19T12:50:00+08:00,2026-06-19T12:50:00,available_for_hire_region_count_synthetic,North,224
103.88,1.37,2026-06-19T12:50:00+08:00,2026-06-19T12:50:00,available_for_hire_region_count_synthetic,Northeast,243
103.76,1.28,2026-06-19T12:50:00+08:00,2026-06-19T12:50:00,available_for_hire_region_count_synthetic,Other,185
103.7,1.35,2026-06-19T12:50:00+08:00,2026-06-19T12:50:00,available_for_hire_region_count_synthetic,West,201
103.83,1.3,2026-06-19T12:55:00+08:00,2026-06-19T12:55:00,available_for_hire_region_count_synthetic,Central,1446
103.95,1.35,2026-06-19T12:55:00+08:00,2026-06-19T12:55:00,available_for_hire_region_count_synthetic,East,646
103.82,1.42,2026-06-19T12:55:00+08:00,2026-06-19T12:55:00,available_for_hire_region_count_synthetic,North,230
103.88,1.37,2026-06-19T12:55:00+08:00,2026-06-19T12:55:00,available_for_hire_region_count_synthetic,Northeast,241
103.76,1.28,2026-06-19T12:55:00+08:00,2026-06-19T12:55:00,available_for_hire_region_count_synthetic,Other,178
103.7,1.35,2026-06-19T12:55:00+08:00,2026-06-19T12:55:00,available_for_hire_region_count_synthetic,West,212
103.83,1.3,2026-06-19T13:00:00+08:00,2026-06-19T13:00:00,available_for_hire_region_count_synthetic,Central,1495
103.95,1.35,2026-06-19T13:00:00+08:00,2026-06-19T13:00:00,available_for_hire_region_count_synthetic,East,649
103.82,1.42,2026-06-19T13:00:00+08:00,2026-06-19T13:00:00,available_for_hire_region_count_synthetic,North,222
103.88,1.37,2026-06-19T13:00:00+08:00,2026-06-19T13:00:00,available_for_hire_region_count_synthetic,Northeast,220
103.76,1.28,2026-06-19T13:00:00+08:00,2026-06-19T13:00:00,available_for_hire_region_count_synthetic,Other,176
103.7,1.35,2026-06-19T13:00:00+08:00,2026-06-19T13:00:00,available_for_hire_region_count_synthetic,West,224
103.83,1.3,2026-06-19T13:05:00+08:00,2026-06-19T13:05:00,available_for_hire_region_count_synthetic,Central,1390
103.95,1.35,2026-06-19T13:05:00+08:00,2026-06-19T13:05:00,available_for_hire_region_count_synthetic,East,658
103.82,1.42,2026-06-19T13:05:00+08:00,2026-06-19T13:05:00,available_for_hire_region_count_synthetic,North,244
103.88,1.37,2026-06-19T13:05:00+08:00,2026-06-19T13:05:00,available_for_hire_region_count_synthetic,Northeast,249
103.76,1.28,2026-06-19T13:05:00+08:00,2026-06-19T13:05:00,available_for_hire_region_count_synthetic,Other,196
103.7,1.35,2026-06-19T13:05:00+08:00,2026-06-19T13:05:00,available_for_hire_region_count_synthetic,West,179
103.83,1.3,2026-06-19T13:10:00+08:00,2026-06-19T13:10:00,available_for_hire_region_count_synthetic,Central,1342
103.95,1.35,2026-06-19T13:10:00+08:00,2026-06-19T13:10:00,available_for_hire_region_count_synthetic,East,650
